new_twitter_id	old_twitter_id	original_twitter_id	original_user_id
1704	2914	616520365334904832	770885527
2474	10260	618585296569905152	3223618334
1705	20294	616389826980487168	1613729870
1431	11187	618994009705455616	750606396
1707	249	593299340346728448	2762590129
1709	20388	617108138437791744	3266225124
3313	20085	614819761592102912	187547165
1433	20255	616189656481275904	103707227
1711	11050	617388640264671232	2519041406
1712	685	614554576079818752	554060122
1713	20142	615308127794147328	487984707
2145	2750	615223205507244032	2260439108
1715	2816	615661697521467393	44174813
1716	20666	619600031373524993	59546271
1717	20094	614824560689463296	177584156
1718	11100	618156981241540608	35206917
1719	876	615766245632163840	234660291
1720	327	614466893802524672	284677404
1721	2910	616465067597541376	3312275805
1299	1836	593276712407986178	376370548
1723	1520	616262265147265024	2670742214
1724	2420	592900413348847616	292370994
1725	1393	615076509385158656	97612688
1726	20155	615529599422857216	128947880
1727	507	615994798651015168	581500758
2005	10784	618516102486884352	241769973
3154	10490	618181708899315712	1332005876
32	2557	614160676626538496	203333954
3280	870	615723322668642305	128633483
1731	10433	617736229119897600	2353473133
1732	1762	588718010036269056	2518201555
71	1251	593400781052706816	614867166
1734	20005	614125122862084096	747289232
1735	1330	614409627111919616	2970485691
1736	20506	618234961649209345	24645354
1737	416	615109711810039808	233150076
1738	2298	617497904488558592	551509847
1739	1395	615105604705648640	435464834
1740	20616	618946479378534400	493186164
1741	1007	618328436524781568	1671813086
119	879	615800438265221120	2583797636
1743	698	614645894357520384	330472602
1744	20436	617445988668731392	920161381
1745	2162	616307971132231680	1534688612
1746	1896	614260081312559104	281310593
1748	20640	619143489654099968	191050844
2310	10153	618832270951120897	1870184766
1749	10843	618790464423088128	91158484
1750	601	616996376103243776	389669612
175	1662	617287081505632257	509769573
1752	10877	618954027972231168	106348183
1753	2022	615023577922809856	1534688612
1343	2782	615576155857551360	2361911206
1755	1006	618328300344221696	2321152968
1756	969	618115856178921472	3243259442
1757	2168	616324891801858048	2904695183
1758	20637	619139803557158912	27665506
1759	20581	618818729158119424	621161868
1760	20098	614829343945195526	594221885
1761	2646	614525300328640517	593986993
1762	10543	618599346876084226	1279365926
1763	10682	617729910405222400	20812098
1764	1287	614152080975134720	3150327612
1765	10648	619466493609287680	3369013761
1767	871	615724045682741248	128633483
1361	2475	593307696897527808	2950081504
1769	1944	614535350262730752	846184748
1770	11060	617448569704972288	3343095340
1771	2622	614458053308620800	31188140
1772	132	588548353182420993	569581021
741	567	616573321191268353	27761892
1773	281	614116750292942848	198494857
1774	102	588386306532777985	16027532
1775	20248	616096442885607424	986101944
1776	1144	592780220341563393	30486400
1777	10280	618702837955043328	1174456664
1778	754	615142664443314176	310309420
1779	574	616609541896015873	2788880730
1780	10806	618554454791581696	158111087
1781	20106	614880225449627649	3346311185
1782	1984	614707680746180608	2256745548
1783	2817	615661719134818304	937484864
1784	20495	618163924005990400	874834874
368	20579	618814148680515584	76924385
1786	10883	618983923259994116	2471760021
1787	2797	615622826653913089	245115093
1788	20281	616308752120201216	41789292
1790	631	614172891685392385	172081908
1791	2370	588718177095266305	373505326
3150	444	615396430786727936	2155965720
3341	20200	615702839441100800	81582751
1792	2232	616793155577360384	534489724
421	347	614521151818235904	2485098619
1795	10929	619308734779629569	259332340
1796	20136	615254521199996928	2762876709
1798	2010	614936339323064322	355655086
428	409	615051477690638336	1639304155
1800	2389	592710329307701248	33336675
450	1719	588518619237199872	19215129
1802	1357	614702304323698689	26452283
1803	650	614335883253121028	34993742
1804	10075	618013274911551488	92728914
1806	20174	615610670655111168	48240104
495	2764	615393830385401856	3076256505
1808	10762	618280980999204864	3243962811
503	10765	618382339639496705	1978031743
3365	20521	618417628953112576	2657394641
2596	20226	615913816153427968	144041038
1811	10813	618579102509871104	480018197
1812	10240	618442528413601792	63433488
1813	1297	614199533610905600	606727141
2018	1081	592536253331038208	621983823
1815	1695	588442075642736642	544927839
1816	2378	588760031471869952	116642061
1817	1500	616048889058082816	370890022
1818	10963	619657589488381952	2904695183
571	20072	614610510114365441	33014006
1820	285	614150013074186242	2363509219
1821	1850	593434789841137664	781353956
2438	10352	619051976546881536	411485640
1822	1135	592737379124903936	1099655371
1823	2179	616389764812386304	3248831545
283	2425	592915875537285121	918502830
1825	1831	593227318631518208	2485800912
1827	53	593292620694093824	2814073651
1455	20323	616492142672769024	3063840061
1829	1050	588551752779104256	25744258
1830	11227	619535102989594624	1245066085
1831	20676	619639401212182529	780291397
1833	20513	618286986491641856	3260830099
1834	2001	614843827636015104	460516990
3023	20208	615743860870914048	1697810262
1836	20300	616408883901280256	602449513
1837	2380	592541395652575232	2911129285
1838	10079	618062522743132160	81127761
1839	2893	616368652871430144	63195884
1840	2583	614200172940111872	16180559
1841	2075	615695091013971968	251905304
1842	869	615723030589870080	128633483
686	10702	617824033124409344	3243741217
691	10715	618025647894568960	884893716
699	358	614561468751679488	2911679200
1847	172	592719471380459520	1374764281
1848	10914	619211375320113152	903122724
1849	10701	617824033225084928	559530797
737	2155	616290037802602496	24572630
3403	1203	593046168751452160	3119138842
1853	10316	618846921533296640	15066876
3236	1668	617337415016009728	1855651098
1854	20015	614179516190044161	1777557487
1855	759	615150659298443264	517997193
806	2842	615978092188663808	1117114844
1857	20491	618153130014998530	780291397
1858	2440	593055736726294528	274582904
815	10595	618975219064139777	1110629412
1860	960	618095626073567232	1024124754
3251	10518	618429728966492160	2843887546
1861	10673	619799677282684928	3361503233
1862	705	614673797677846528	825953262
1863	519	616069035743158272	21410672
1864	2780	615558457366814720	1675930123
1865	2502	593463480436531202	552249623
1866	10024	617542549167697921	3266810329
1867	11062	617451901651714049	129594352
1868	112	588426575483432962	710757859
863	20681	619656108190216192	3265629367
1870	20272	616278953226072065	87878811
871	1325	614370262394535936	320146757
3178	1999	614832980096258048	3236255964
1872	1236	593245538226610176	3178740996
1873	10750	618218839591907329	2904695183
938	2019	614986056249651200	838627057
1875	337	614500261558657024	310100825
1876	2210	616676936727834624	552178363
1877	20083	614818971246694400	525954482
1350	43	593157570354933761	3214786827
261	2393	592727778891534337	180786728
966	575	616618529434025984	2464554372
1881	20109	614918002656411649	304185897
1882	1702	588456068952502272	2244943075
1883	362	614587602977562624	263391759
1884	1975	614625673018232836	1710743832
1885	10203	619558339861590016	2966783441
1886	10310	618810853425418240	292976071
1032	2347	588541147326316545	93814009
1888	11038	617347323383787521	285968258
1889	10382	619643274144264192	26504239
1890	930	616889453869559809	1346952402
1891	10774	618469650490220545	2802124516
1892	2693	614666745593225216	1057244852
1074	2374	588742095839621121	794401550
1895	664	614425907189526533	15761785
1896	11182	618927341838929924	718982780
1897	10455	617887480054972421	991346778
1898	2793	615613812981530625	20913524
1824	10050	617799663173959680	2563726591
1117	11202	619200097218371584	1471615951
1893	2241	616806576951681024	47348085
1901	624	614127521240494080	14664785
2409	20110	614928642582319105	1145546574
1902	10988	616652173989052422	2312309148
1165	771	615239435962060800	68126410
1169	996	618278174447669250	517997193
1905	11177	618882312374128640	21324543
3192	11015	617158577149456384	548246959
1907	2903	616429808394764288	937254745
1020	1769	588737891712442368	2208412405
1899	10603	619032628256186368	904810734
1910	11058	617440110246789120	144918041
2873	20466	617790783983329280	247615853
2617	232	593185248646692865	522110370
559	1973	614619578572931072	519728191
1913	11127	618460854682537984	245580162
2618	10142	618777827257810944	803085008
1915	858	615645553704091648	72183405
1916	972	618122601970319360	525714627
2180	10529	618498207023300608	3248746786
1918	902	615955151233372160	2880833756
1919	2435	593040772431278080	762534008
1921	20349	616718684837380096	2686561322
1922	11154	618670377045131264	811683181
1923	20159	615567220320661504	439245840
1924	198	592938824440877056	833692508
1925	10224	618355211422203904	2971403851
1302	10268	618637641366372356	2993036154
903	2153	616285133587353600	2811455407
1929	376	614761513363091456	377775232
1930	1041	588517076156813312	2701764742
1931	20693	619696376277004292	127296243
1932	1917	614438583403945985	21415068
1933	2059	615534645459992576	422764873
1934	711	614725771391664128	214042242
1935	2878	616285491311161344	140265010
1936	10855	618859885791416320	2714514184
1937	227	593156203926007808	2970330011
1938	10185	619208728181612544	1683575401
1939	535	616245602196680704	1045239187
1352	2859	616132925797568512	3043893597
1942	41	588698827617599488	3134912853
1943	20648	619278234111356928	318073012
1944	527	616192211865202688	2155965720
1945	845	615586222388473856	24239999
1946	280	614111024422125568	3340208885
1947	2719	614904688383803392	2429053827
1949	10498	618232037103792128	1295672767
1950	837	615557093358223360	1285710638
1951	83	593442236181917697	3113214477
1952	11117	618415566068543488	245580162
1953	20463	617783536058241026	1407822289
1954	10119	618448390863454208	36005781
1955	965	618109606082949120	1283021432
1956	10508	618297915279327233	448111957
1957	10160	618880016869367810	35814494
1958	10189	619316964893134848	3273319902
1486	1721	588521426669285376	2319025602
1489	2758	615281636448600064	474533802
1961	20383	617057018407325696	2821140798
1962	286	614153593818447872	2387540400
1963	11206	619225416843272192	12814702
2039	10687	617748975760875520	222695674
1966	2093	615951204661755905	809503508
1967	1384	614942039357149184	239281295
1968	10042	617718965947768833	442194176
1970	1974	614622600283705344	1710743832
1971	10293	618757895644168192	2943710345
1972	1898	614265966944485377	2894032402
1973	1165	592870297927286786	333934967
2626	1301	614218023730323457	3298840127
1550	908	616657058436411393	2202060642
1976	10041	617717680095637505	635404938
1977	20636	619138286032957440	453561436
1978	704	614666864820486144	170310148
1979	1947	614542363143204864	3081420210
1981	10779	618492347177955328	519728191
1982	896	615846660451774464	28644910
1983	20560	618638076420599808	48100655
1984	127	588532008713854977	231541352
1985	344	614516346496413697	2485098619
1600	2751	615226477655760896	103000520
1987	143	588698080012148736	3148618465
1988	807	615482890214739968	23195683
1989	20438	617469893907214337	136458686
1991	1412	615226445435158528	875198178
1632	2558	614161639475138560	79541275
1993	2041	615303383486988288	226168436
1994	20526	618459971450114048	1163770970
1995	2599	614280358339547136	1037787463
1996	11146	618556070189903872	1068480204
1997	10179	619092987608305664	2587529058
1998	937	616986353063063556	1283500518
1999	2137	616221866693394432	437726498
2000	20075	614617621317713920	753498337
2001	11068	617637108971388928	359301644
2002	2237	616801860620582912	534489724
2003	1533	616309280929505280	1393600633
2004	2528	614147733390270465	176187991
1728	1894	614252209895641088	373125198
2006	1998	614832351747682304	841704092
1216	751	615106397726863364	517997193
3204	10984	616627993192992768	1471615951
2009	11066	617491474955931648	474202929
2010	10968	619710450981339136	3243741217
2011	189	592878699327926273	601361069
3163	1672	617364130106863616	293978620
3330	2534	614148218562211841	495072523
2012	619	614115928767250432	849769500
2045	1109	592624905394487296	2274042164
2014	20488	618099791327809537	2798798158
2015	20469	617863443442479104	20994303
2016	20079	614817509116489728	26218305
2017	35	588537478530736128	805335157
1814	54	588416977141702657	319945811
975	1267	593487743356903426	54682894
2020	551	616414287389552640	27304198
1592	2078	615729402500878336	27320992
2022	10587	618915911320276992	21819264
2023	258	593388034999119872	247502019
2046	10608	619088400705044480	3248746786
2025	237	593201047272890369	2196884166
2026	10930	619328571509731328	2474024125
2027	502	615973996639600640	2893372832
3165	2385	592688715304153089	2924408093
2028	20080	614817698816495616	740874799
2029	20189	615651448437796865	44565886
2030	11240	619702914534129664	256982070
2031	10013	617356458926166016	67151580
2032	800	615429973755740161	13738192
2033	779	615284084030484480	1549127594
1927	59	592908640782286848	586051463
1420	709	614708202228191232	3105073274
2037	20569	618771479015124992	2213930756
2822	907	616648825328021504	120234291
2038	1194	593028277914173441	250115148
1964	20099	614831337506238464	23795703
757	2617	614449114760261632	192614602
2040	443	615392246750429184	46623658
2041	9	588441221531455488	1173394580
2042	11194	619145022496227328	305851676
2043	20380	617036049911574528	1694600448
2044	20358	616783063373058048	1634740566
2013	2541	614153974162305024	176187991
2024	20639	619143132374921216	394987093
2047	10794	618532792629116928	282269124
2048	2509	593486253045198848	26254697
2640	10848	618832517521625088	741858643
2050	11148	618597223069192192	494609110
2053	1282	614136348346294273	890240018
2052	2448	593132497770184704	45335538
2051	2487	593427583108313088	142137035
2054	770	615232113256718336	246774523
2055	2450	593138189163855873	3041943642
2057	1013	588396780208947200	2568960285
541	2033	615211658261200896	182347444
2059	10246	618497308225724416	217298076
2061	630	614147279226802176	27371671
427	1907	614320832194568192	253299193
2063	1480	615914912108421120	2738371508
2064	1272	614114660267094017	2565936404
3214	20499	618198348877709316	2663115926
2641	20170	615601073387110400	213800459
2067	10679	617713469186375682	18037344
1360	20489	618120808083292160	258831900
2069	521	616076719968124928	2155965720
2151	490	615885828175216641	91458291
2071	614	614105499663888384	1577662128
404	1739	588561818387292162	2798120162
2073	20011	614149851211780098	274136152
2074	2655	614536163005726721	1069761618
2075	20128	615163649187975168	446690057
2076	11024	617308719605526528	3122409107
2078	156	592589103251726337	29757178
2079	10484	618149097221062656	3143085166
2080	20527	618462012520198144	846447662
2081	10563	618749178253021185	3361503233
2082	20440	617514841884917760	54159671
2083	2040	615288244385808384	2878829060
2084	11245	619839536240181248	24388490
2085	1273	614117830078803968	2565936404
2086	20507	618239040513540096	3352331979
2087	1513	616218488135385088	3131055880
2089	1801	592884221229867009	1531791140
2090	2806	615647234068099072	24172701
2091	2868	616209992824262656	547904199
2092	1066	588722942445359104	3038719164
2093	10305	618798332945629185	259323534
2094	11243	619833354658017280	3241958463
2095	1096	592578496343343104	57263670
2096	20455	617742093927206912	229851681
2097	10209	619665800274800640	2412448794
2098	1308	614255911742373888	2798979048
2099	25	588396980985929728	129235890
2100	2381	592544817701355520	588654221
2101	166	592673183561609216	3093535243
2062	11201	619197524952383490	137140274
2103	2647	614526146106032128	134446334
2104	20605	618932181705064448	14181258
2105	776	615277228604178432	734560633
2106	10637	619318068401995777	3220984207
2107	388	614853438795550720	1891615903
2108	891	615832258658889728	16487286
2109	2529	614147771839459328	176187991
781	20303	616415155685994496	704306828
2110	343	614514383583096832	2155965720
2111	20273	616280378307964928	39106123
2112	20361	616801673751699456	534489724
1484	1293	614177315032068096	15519174
2114	747	615045597217861632	2586776035
2115	10232	618391549152366592	517997193
2116	20148	615334096596676610	239964758
2117	2724	614977363156140032	2766766785
2118	1367	614831559883886595	2436453084
2119	10365	619205292518154240	1605668706
2121	2271	617141928522416128	308212534
2122	208	593025890675601409	3166163040
2703	10278	618695896239312896	2375662682
2123	2401	592785738850242562	26313306
2125	1814	593151237895356416	3214786827
2126	10178	619089173350383616	3087709502
2127	815	615515110732341249	1450205844
2128	2715	614885814581989376	2177337757
2068	10912	619196706685587456	2259688530
2130	987	618244467515068417	1182858038
2131	20096	614826127278780417	530808482
2830	10718	618035486263644162	308212534
2132	2015	614964551273082880	1905938222
2133	1201	593041899709136896	46491617
2136	11231	619576352413511680	3245384441
2137	19	593143881060876288	33814911
2138	20696	619704982821040128	109052943
2139	2521	614147116357812226	176187991
2140	1290	614172409508286464	2614101470
2141	20467	617795927277993984	14314844
2142	995	618275217257791488	2516013102
2143	2548	614157045797928960	990372008
2144	46	588723372948738048	93107131
1515	10966	619682464781475840	48599448
1145	71	592832184517550080	274582904
2148	10688	617748976390041600	409703516
2149	1028	588457762239057920	1556984887
2150	2110	616031714977058817	42269798
2152	10345	619001307760848896	25644429
2153	10337	618934291439992832	28321654
2154	10001	617215483176222720	51794810
2155	875	615763158766989312	2686561322
911	97	588395182208458752	74672763
2157	1527	616295598317268992	3307173220
2158	20176	615622018055151616	92643660
2159	29	588432413841367040	3166924179
2160	266	593431843766140928	305134790
2161	10579	618862342357409792	517239908
2072	11022	617302474815336449	3303501297
2163	2808	615649210461884416	80904174
2164	1867	614134333713088512	2547170155
2165	2314	588410170390159360	1448986688
2166	10844	618793631848235008	49797407
2167	178	592773254399524865	2970468605
2168	159	592642858907078656	14745550
2169	2766	615395737397014528	2896958303
2170	2358	588670678158610432	1963571004
2171	623	614126155533135872	3017893369
2172	164	592663440491184128	143795236
2174	20308	616431113414643712	34955929
2175	2399	592782243057278977	632470518
3141	884	615827143017148416	1168614020
2176	10668	619696370908135426	3220693453
2177	275	593476523883106304	2969884610
2178	1788	592801588105846784	1161032318
2179	2496	593456674519785472	245580162
1178	1413	615236412594634752	1573722223
2181	20222	615873345385422848	2831074471
2183	20445	617686448515514368	1299305076
2184	11111	618236044996136960	269618359
1520	681	614528599635267584	197918942
2186	1857	593476794969362432	924604970
2187	1940	614520924444819456	183753455
3239	2049	615388631360876544	151284118
2189	359	614570178395901952	15335491
2190	20249	616098581863272448	2756069819
1819	10919	619260933198622720	2874359694
2192	2198	616583924270149632	129235890
2193	20007	614131743482904576	2499345348
2194	852	615613594407845888	3243259442
2195	592	616762478588882944	569581021
2196	10870	618909195417612288	64687084
2197	20355	616762787868606465	798914238
2198	414	615092038644707328	1831031478
2199	2499	593461511055638528	245580162
2200	10325	618874826829230080	2590389722
2134	2415	592870938368155648	240844856
2202	2193	616508875425058816	175499065
2203	1032	588474134553821186	116233290
2204	10680	617724547828051968	1239062041
2205	2274	617154773154926592	20812098
2206	20656	619541860638306304	32282837
2662	20464	617785307719577601	177584156
2208	10781	618504396872241152	887569722
2209	10793	618532337236602881	54253578
2210	11021	617301617898074112	213391346
2211	20086	614820193403932672	26218305
2212	10662	619589569810427904	985567560
2213	2185	616432141056917504	350047207
2214	10266	618629792506626049	1870464230
2215	11225	619519934230495232	31896742
2216	20661	619560182209581056	2306660054
2217	2317	588415655172411393	462683900
3243	20216	615794334877642752	25552501
2219	122	588492191523188736	17362917
2220	2572	614177817027301376	230899742
2221	1350	614592293643911168	14250106
2222	10044	617747283489259521	1489300873
2223	20593	618879001281589248	329016412
2224	20227	615924706974109696	3119003742
1211	2379	592538826070990848	607886013
2226	11010	617051929689124864	61266376
2227	10507	618292935440797696	28043760
2228	621	614120190071050240	1111294736
2665	10707	617870912864567296	986928554
2230	1254	593441881478037504	815977938
2231	462	615535570475982849	462114432
2232	1704	588461985953484802	108683893
1793	2226	616788709770436608	534489724
2666	10109	618398341790085121	3315650567
2236	229	593172605743472640	34997182
2237	10705	617864763066822656	2869972938
2238	20448	617702841180942336	74662993
2239	10237	618434266741866496	19955349
2240	1222	593156122921533440	2811624648
2241	356	614540924341751808	2894492515
2667	372	614738893854932992	822444836
2243	1993	614799024185413633	2480435185
2244	186	592852871345008641	2848382739
2245	549	616388517636243456	481801051
2246	738	614954612693577728	160371272
295	2242	616809407704379392	220826934
2248	1742	588575939304394753	341122817
2249	10815	618583930200047616	2744430555
2250	2432	593019370483392513	122381405
2251	10156	618851230312370176	2951248177
2252	10773	618464870602661888	22108814
2253	2235	616801146280280064	534489724
2254	10511	618391859254136834	2860936247
1245	20682	619657438313103360	1687003296
2256	11179	618894231956930560	1471615951
2257	145	588713429210271745	341179470
2669	10958	619634185381244928	2987684469
2259	324	614454906007777280	422937089
2260	451	615465755631423489	1398717673
2261	796	615408841103134720	351209897
2670	1492	616019504527601665	3022193149
2263	20654	619474854228594688	1616176478
2264	20037	614432376869904384	543787955
2265	10065	617881929702969344	1642402514
2266	10269	618642728461713408	17791954
2267	2746	615188460802981888	1471615951
2268	20156	615538801251852288	80605638
2269	2005	614875434103275520	243801539
2225	1414	615253524973264896	738696752
2271	904	616239106679566336	551112681
472	1069	588728904707399680	2568960285
2672	413	615091055873101824	1283582233
608	2265	617080942377631744	308212534
2275	20353	616752169379741697	323896529
2276	2800	615634926562582532	2937150214
2277	2250	616936815996461057	944224682
524	1883	614223467211280384	17237178
2279	702	614658066043248640	463054608
2280	181	592826807608602624	2346722716
2281	10103	618302585624227840	484808445
2282	850	615606694874357760	582592612
2283	2706	614839274798592001	504016745
2284	20236	616013481217622016	2277834518
2285	10271	618662657910927360	816840528
2286	10698	617793039680053248	3266225124
2287	481	615741993633906689	2176958272
2288	20082	614818193220235264	2651100063
2289	983	618198363352207361	19038210
2290	2286	617373900297662464	15170286
2291	1535	616320711754317824	3191431412
2675	924	616810170186752000	142947693
2292	1863	614123124238319616	1559437922
2293	2661	614544456725987329	713564221
3255	10513	618401582519033857	136661815
2295	20601	618923917147795456	574670873
2296	934	616924176088236032	161615525
2297	2203	616606745582919680	9384712
2298	20691	619695672577650688	59511805
2299	584	616723132397846528	305501561
3256	10878	618958602099924993	387472346
2300	558	616451539264081920	1891556472
39	888	615829135433187328	2993036154
41	1723	588522163969380352	996156068
2303	610	617166690346889216	803058408
2677	20417	617362353999339520	886193449
2305	10234	618411918492045312	300182014
2306	2544	614155143001436160	3241958463
2307	20617	618946622995628032	3272381252
2308	225	593139686870093824	239617607
2309	11026	617318233482379264	2172704688
1555	10296	618771890891587584	498700046
2311	2721	614931774183997444	18235613
102	20325	616570151140462592	1299305076
104	20702	619826108293197824	550470652
3139	1553	616414652646428672	34830116
2316	20066	614524445655347201	1659062558
2317	11175	618866560715722752	410752414
3261	10676	617699697206165504	2733656017
129	2065	615583579108691968	841704092
2679	772	615265325764866048	430851439
135	715	614777337155031040	2427549086
3260	10450	617878405225164800	2869086157
2322	706	614675124369780737	37820375
2935	11224	619473303988793344	42910675
2323	1688	588420531495575552	20275809
2324	562	616537209605386240	2594824381
179	2552	614157876563714048	2562513816
2326	84	593267387153010688	2772418567
2327	10074	618004474649530368	933595302
2328	1338	614485205294845952	459532862
829	2777	615540460443054080	878546018
2330	2734	615014646702059520	40756848
210	2623	614459916024201216	2794221156
2332	802	615443926426628096	235321021
2333	692	614597740039831552	26958961
2334	20197	615690729998950405	609244293
2335	20510	618249549308657664	766594368
2336	238	593207590290628608	67151580
2337	1654	617173869728632832	2675442426
542	1418	615268089362546688	466773232
245	2073	615690807845236736	274816731
255	2087	615889142296264705	3306173819
2340	2733	615008867919921152	1057244852
2341	2459	593208468473061377	2435948240
3265	2031	615205234852384769	519728191
2021	20540	618534243061227520	20814919
2343	10294	618762945443426304	37813045
2344	1908	614325564648878080	34048927
310	2718	614901947418566656	29888040
313	10799	618540575315361792	903122724
2347	2624	614460169657929729	158163008
323	277	593481961160704002	289912507
607	2728	614985003424878592	501234848
2350	1630	616914308581036032	144317147
331	488	615857524382781440	1724303324
2352	1327	614396910879666176	21395960
2353	653	614383315286630400	55650895
2354	1138	592752825450549249	595997188
2355	1145	592791524171186176	30486400
2515	1844	593418399901966336	78776348
2356	760	615161455273504768	465268864
2357	10071	617940571773120512	67151580
2358	20630	618990080565317632	20415005
2359	827	615541975928864768	29584150
3271	1292	614174739339153408	127374813
5	2279	617249401757499392	3267764497
2361	1454	615617996749438976	3342381723
2362	10700	617818787476180997	540849868
2363	154	592585625553018880	2354308160
534	2516	614117085594152960	77013143
2678	20263	616259878999490561	24176655
2365	1720	588521404519190528	379385416
410	1241	593296962213978113	196479615
1199	586	616730865184415744	1683366356
2369	2456	593180130933018625	2859217526
2370	129	588535895596224512	3007482001
2371	20423	617389755198795776	26517251
2372	2804	615643245847023620	80473558
2373	10354	619065825010548736	26344790
2374	2743	615179118997565440	16185232
2375	20102	614845834170122240	1065869268
2376	10238	618440356577722368	3248100462
2377	10167	618970131205525504	3151857912
2378	10749	618218044414947328	16146535
2379	1854	593472021624913920	37792953
858	429	615229461773045760	231683938
2381	1852	593441607367532544	1027438579
2689	11197	619173277039218688	370422480
2383	2368	588715362952306688	1938597084
2385	1983	614694915302297601	210320751
497	880	615807439439425536	125036205
2387	10755	618237651875966976	3091521770
2388	1015	588398699782483968	3153661079
322	2890	616344341112619012	2821082002
2390	943	617041230539522048	3266682781
513	952	617942610414428160	517997193
2392	10864	618894377809620992	319991608
2393	10554	618641123423219712	3365382569
2394	2879	616290210020626432	400307692
2395	2610	614438253089959936	22730618
547	1509	616162831180939264	2715213326
2397	2367	588715151186010112	1686369542
2398	20621	618952201608671233	345140069
2399	20375	616986616750473218	3000593912
2400	2299	617517147057565696	16532762
2401	20254	616172285397962752	126410996
2402	20669	619614970133786625	938528232
3095	1779	592701985800986624	22019443
2403	2649	614527646181912576	37766774
626	2609	614435708137115649	260527870
628	990	618258744921726976	704219604
2520	10421	617544530091339776	413650758
2406	72	593233030115926017	1566855433
2407	643	614291777533644800	41479697
656	2625	614462052023803904	144918041
1427	848	615602645030469632	2993036154
2410	10581	618866955261505536	95697038
2796	2369	588716967537745923	2208412405
2411	226	593144056173072384	384316868
2412	79	588740448459456513	338782661
2413	2373	588740789141786626	84706649
2414	20434	617439002866487296	2303590597
694	1858	593487472778162176	28332149
698	113	588434623228706816	185354384
2417	2603	614344328152875008	171695328
2418	2657	614539563411750912	36207113
2419	761	615170510838628352	474447301
2420	374	614751572040388609	2970486053
735	2090	615911104141627392	3243741217
3279	10135	618630249538924544	757634750
2423	20442	617516981378416640	54159671
2424	654	614388208743383040	563613307
2425	20124	615016087973986304	241140071
2426	10922	619273303497293828	70235285
2427	384	614834380113113088	42795468
2428	10655	619532636487168000	201553765
2429	10916	619218020267872256	1618797350
2430	11180	618899875611156480	809069024
2431	2484	593407718892810240	580164192
803	1607	616723494101979136	2708308693
2434	20642	619175631654404096	192099347
2435	2781	615572218525913088	29967957
2436	713	614733707447037953	45302861
2437	867	615700991866834944	255067647
406	1713	588491905878503425	1913188200
2439	20101	614842020377559040	404527642
2440	2439	593048969267290112	1125492462
2441	975	618137472241799168	68599588
2442	2631	614488942226702336	3153527292
2443	126	588519327290142721	467681653
392	20453	617735391441985536	3344883958
2445	470	615622443269386240	397860713
884	2555	614160023812485121	24192269
2447	10125	618507338362789888	47104135
2448	668	614447450741452800	376387781
2449	1306	614248722030010368	2584178036
2451	2112	616037534057955328	22303562
916	10108	618394054880022528	60935743
2453	2754	615261893846937600	2872454995
2454	2505	593473806607454209	245580162
2455	361	614575126886092800	1653842720
2456	328	614469100358627328	36005781
2457	1660	617261427988938753	2916949294
3283	1641	617013926753136640	212319151
2458	839	615570329180733441	272064809
2459	368	614693638354829313	3255039704
2460	932	616899790924853248	94642746
2461	273	593463022380789760	473920162
2462	1260	593466449399775232	2970485691
2463	476	615676873377320960	1708964144
3123	346	614520720509505536	94523171
2464	298	614231705214283776	2966783441
2465	1643	617038771976978433	244804238
2466	188	592863849285550080	1099214587
2467	10731	618121370723991552	330759494
1845	1817	593169975424122880	1149353412
3285	10060	617827043888267268	919886574
2470	10154	618842165750431744	548626907
2471	11028	617320278817939456	117105018
2472	1902	614278217969610752	30421467
2473	20163	615583517351608324	196292489
971	20391	617121484570497025	1694600448
2475	10043	617731866796400640	219317380
2476	2481	593400463481012225	3164925309
2477	10219	619857194939318274	2966783441
2478	10035	617696278420434945	171561479
2479	736	614935809733492736	406705341
1187	10016	617400982989705216	933647382
2480	10674	619806718873055232	21819264
1124	10710	617888664685817856	52658734
1132	1860	614115183959650304	131530690
2704	20537	618520051348566016	19799489
1147	1845	593420067544670208	78776348
2485	10328	618882203968258048	15066876
2486	20439	617511342853984256	2804688560
2487	20514	618290699578970112	27665506
2488	20704	619847703036579840	426999530
2489	765	615203431897141248	3111012179
2490	2898	616398224501256192	302353072
2491	2692	614664713918525440	2527758476
707	764	615194955867271168	2993036154
2493	10862	618891496645902336	222695674
2494	1147	592794332731674624	303665229
2495	10357	619128700425105408	1328235834
1298	151	592545799113945088	36005781
3288	10621	619197655332294660	509769573
2498	10048	617797301558509569	397511255
2499	20247	616090803740393472	2204027450
2501	10558	618683950026768384	52560268
2502	10881	618973599710343169	43405249
2503	817	615520825563815936	2482232082
2504	625	614127869174812672	12626962
2505	15	588707236874158080	309334663
2506	10527	618490389310390272	1630668877
2508	10216	619809391152340992	371397087
2509	20207	615743818818674688	2933932956
2510	10716	618033892365172736	308212534
2511	20352	616740306990538752	453561436
2512	1391	615043642646892544	2935492656
2513	1397	615118720910925824	3309419164
2514	20218	615856120079470592	1694408894
462	74	588461994916716544	2519041406
1344	1005	618328269864235009	1174456664
1347	2182	616416957445726208	17283062
2518	10096	618250071814094848	154405568
1354	314	614405278260441088	2151699396
533	2414	592865806385586176	938073644
2521	348	614522836745523200	2730053550
2522	578	616658304962560000	94523171
2523	2710	614850662015324160	135586989
2524	1937	614516863037476864	3237384536
